"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
35,28,New Mexico,"Men, 25 to 34 years",143    ,122    ,85.6    ,109    ,76.5    ,13    ,10.6    ,8.1 – 13.1,,
35,29,New Mexico,"Men, 35 to 44 years",122    ,106    ,86.8    ,99    ,81.2    ,7    ,6.5    ,4.3 – 8.7,,
35,30,New Mexico,"Men, 45 to 54 years",138    ,115    ,83.2    ,108    ,78.2    ,7    ,6.0    ,4 – 8,,
35,31,New Mexico,"Men, 55 to 64 years",113    ,71    ,63.4    ,69    ,61.0    ,3    ,3.8    ,1.7 – 5.9,,
35,32,New Mexico,"Men, 65 years and over",109    ,22    ,20.5    ,21    ,19.1    ,2    ,6.8    ,2 – 11.6,,
35,33,New Mexico,"Women, 16 to 19 years",58    ,17    ,29.4    ,14    ,25.1    ,3    ,14.8    ,7.5 – 22.1,,
35,34,New Mexico,"Women, 20 to 24 years",69    ,43    ,62.7    ,39    ,57.1    ,4    ,8.8    ,4.9 – 12.7,,
35,35,New Mexico,"Women, 25 to 34 years",139    ,96    ,68.6    ,88    ,63.2    ,8    ,7.8    ,5.3 – 10.3,,
35,36,New Mexico,"Women, 35 to 44 years",116    ,84    ,72.3    ,78    ,67.1    ,6    ,7.2    ,4.6 – 9.8,,
35,37,New Mexico,"Women, 45 to 54 years",144    ,111    ,77.4    ,107    ,74.2    ,5    ,4.2    ,2.4 – 6,,
35,38,New Mexico,"Women, 55 to 64 years",128    ,70    ,54.5    ,65    ,51.0    ,4    ,6.4    ,3.7 – 9.1,,
35,39,New Mexico,"Women, 65 years and over",134    ,22    ,16.6    ,21    ,15.6    ,1    ,6.1    ,1.4 – 10.8,,
35,40,New Mexico,"White, 16 to 19 years",86    ,31    ,36.0    ,26    ,29.8    ,5    ,17.1    ,11.5 – 22.7,,
35,41,New Mexico,"White, 20 to 24 years",99    ,67    ,67.9    ,60    ,60.6    ,7    ,10.8    ,7.5 – 14.1,,
35,42,New Mexico,"White, 25 to 34 years",231    ,184    ,79.8    ,167    ,72.2    ,18    ,9.5    ,7.6 – 11.4,,
35,43,New Mexico,"White, 35 to 44 years",202    ,162    ,80.2    ,151    ,74.7    ,11    ,6.9    ,5.1 – 8.7,,
35,44,New Mexico,"White, 45 to 54 years",242    ,198    ,82.1    ,188    ,77.8    ,10    ,5.1    ,3.7 – 6.5,,
35,45,New Mexico,"White, 55 to 64 years",214    ,130    ,60.9    ,123    ,57.7    ,7    ,5.3    ,3.5 – 7.1,,
35,46,New Mexico,"White, 65 years and over",218    ,38    ,17.5    ,35    ,16.3    ,3    ,6.8    ,3.1 – 10.5,,
35,61,New Mexico,"Hispanic or Latino ethnicity, 16 to 19 years",51    ,18    ,35.7    ,14    ,27.7    ,4    ,22.5    ,16.6 – 28.4,,
35,62,New Mexico,"Hispanic or Latino ethnicity, 20 to 24 years",57    ,38    ,66.7    ,33    ,58.3    ,5    ,12.7    ,7.7 – 17.7,,
35,63,New Mexico,"Hispanic or Latino ethnicity, 25 to 34 years",142    ,111    ,77.7    ,98    ,69.0    ,12    ,11.2    ,8.2 – 14.2,,
35,64,New Mexico,"Hispanic or Latino ethnicity, 35 to 44 years",109    ,82    ,75.6    ,75    ,69.0    ,7    ,8.7    ,5.5 – 11.9,,
35,65,New Mexico,"Hispanic or Latino ethnicity, 45 to 54 years",108    ,81    ,75.2    ,74    ,68.7    ,7    ,8.6    ,5.4 – 11.8,,
35,66,New Mexico,"Hispanic or Latino ethnicity, 55 to 64 years",83    ,45    ,53.9    ,42    ,50.3    ,3    ,6.7    ,2.8 – 10.6,,
36,01,New York,Total,"15,386    ","9,722    ",63.2    ,"8,913    ",57.9    ,809    ,8.3    ,7.9 – 8.7,,
36,02,New York,Men,"7,342    ","5,115    ",69.7    ,"4,657    ",63.4    ,458    ,9.0    ,8.5 – 9.5,,
36,03,New York,Women,"8,044    ","4,607    ",57.3    ,"4,256    ",52.9    ,351    ,7.6    ,7.1 – 8.1,,
36,04,New York,White,"11,521    ","7,378    ",64.0    ,"6,841    ",59.4    ,538    ,7.3    ,6.9 – 7.7,,
36,05,New York,"White, men","5,556    ","3,926    ",70.7    ,"3,621    ",65.2    ,305    ,7.8    ,7.2 – 8.4,,
36,06,New York,"White, women","5,964    ","3,452    ",57.9    ,"3,220    ",54.0    ,232    ,6.7    ,6.1 – 7.3,,
36,07,New York,Black or African American,"2,507    ","1,492    ",59.5    ,"1,281    ",51.1    ,211    ,14.1    ,13 – 15.2,,
36,08,New York,"Black or African American, men","1,107    ",696    ,62.9    ,578    ,52.3    ,118    ,16.9    ,15.2 – 18.6,,
36,09,New York,"Black or African American, women","1,400    ",796    ,56.8    ,703    ,50.2    ,93    ,11.7    ,10.3 – 13.1,,
36,10,New York,Asian,"1,140    ",709    ,62.2    ,665    ,58.3    ,45    ,6.3    ,5.1 – 7.5,,
36,11,New York,"Asian, men",565    ,405    ,71.7    ,378    ,66.8    ,28    ,6.8    ,5.2 – 8.4,,
36,12,New York,"Asian, women",575    ,304    ,52.9    ,287    ,49.9    ,17    ,5.6    ,3.9 – 7.3,,
36,13,New York,Hispanic or Latino ethnicity,"2,381    ","1,478    ",62.1    ,"1,325    ",55.6    ,153    ,10.4    ,9.4 – 11.4,,
36,14,New York,"Hispanic or Latino ethnicity, men","1,151    ",821    ,71.3    ,735    ,63.8    ,87    ,10.5    ,9.2 – 11.8,,
36,15,New York,"Hispanic or Latino ethnicity, women","1,230    ",656    ,53.4    ,590    ,48.0    ,67    ,10.2    ,8.7 – 11.7,,
36,16,New York,"Married men, spouse present","3,721    ","2,783    ",74.8    ,"2,636    ",70.8    ,147    ,5.3    ,4.7 – 5.9,,
36,17,New York,"Married women, spouse present","3,605    ","2,148    ",59.6    ,"2,045    ",56.7    ,103    ,4.8    ,4.2 – 5.4,,
36,18,New York,Women who maintain families,"1,075    ",715    ,66.6    ,645    ,60.0    ,70    ,9.8    ,8.4 – 11.2,,
36,19,New York,"Total, 16 to 19 years","1,083    ",322    ,29.7    ,236    ,21.8    ,86    ,26.7    ,24.4 – 29,,
36,20,New York,"Total, 20 to 24 years","1,356    ",913    ,67.4    ,778    ,57.4    ,135    ,14.8    ,13.4 – 16.2,,
36,21,New York,"Total, 25 to 34 years","2,677    ","2,168    ",81.0    ,"1,973    ",73.7    ,196    ,9.0    ,8.2 – 9.8,,
36,22,New York,"Total, 35 to 44 years","2,594    ","2,106    ",81.2    ,"1,954    ",75.3    ,153    ,7.2    ,6.5 – 7.9,,
36,23,New York,"Total, 45 to 54 years","2,868    ","2,296    ",80.1    ,"2,160    ",75.3    ,136    ,5.9    ,5.3 – 6.5,,
36,24,New York,"Total, 55 to 64 years","2,290    ","1,498    ",65.4    ,"1,412    ",61.7    ,86    ,5.7    ,4.9 – 6.5,,
36,25,New York,"Total, 65 years and over","2,520    ",418    ,16.6    ,401    ,15.9    ,17    ,4.2    ,2.9 – 5.5,,
36,26,New York,"Men, 16 to 19 years",543    ,158    ,29.1    ,114    ,20.9    ,45    ,28.1    ,25 – 31.2,,
36,27,New York,"Men, 20 to 24 years",692    ,482    ,69.7    ,397    ,57.3    ,85    ,17.7    ,15.8 – 19.6,,
36,28,New York,"Men, 25 to 34 years","1,334    ","1,176    ",88.2    ,"1,066    ",79.9    ,110    ,9.3    ,8.2 – 10.4,,
36,29,New York,"Men, 35 to 44 years","1,237    ","1,122    ",90.7    ,"1,034    ",83.6    ,89    ,7.9    ,6.9 – 8.9,,
36,30,New York,"Men, 45 to 54 years","1,377    ","1,170    ",85.0    ,"1,098    ",79.8    ,72    ,6.1    ,5.2 – 7,,
36,31,New York,"Men, 55 to 64 years","1,108    ",784    ,70.8    ,735    ,66.3    ,49    ,6.3    ,5.2 – 7.4,,
36,32,New York,"Men, 65 years and over","1,050    ",221    ,21.1    ,212    ,20.2    ,9    ,4.0    ,2.3 – 5.7,,
36,33,New York,"Women, 16 to 19 years",539    ,164    ,30.3    ,122    ,22.6    ,41    ,25.4    ,22.2 – 28.6,,
36,34,New York,"Women, 20 to 24 years",663    ,431    ,64.9    ,381    ,57.4    ,50    ,11.6    ,9.7 – 13.5,,
36,35,New York,"Women, 25 to 34 years","1,342    ",992    ,73.9    ,906    ,67.5    ,86    ,8.6    ,7.5 – 9.7,,
36,36,New York,"Women, 35 to 44 years","1,357    ",984    ,72.5    ,920    ,67.8    ,64    ,6.5    ,5.5 – 7.5,,
36,37,New York,"Women, 45 to 54 years","1,492    ","1,126    ",75.5    ,"1,062    ",71.2    ,64    ,5.7    ,4.8 – 6.6,,
36,38,New York,"Women, 55 to 64 years","1,181    ",714    ,60.4    ,677    ,57.3    ,37    ,5.1    ,4 – 6.2,,
36,39,New York,"Women, 65 years and over","1,470    ",197    ,13.4    ,188    ,12.8    ,9    ,4.4    ,2.5 – 6.3,,
36,40,New York,"White, 16 to 19 years",763    ,258    ,33.8    ,196    ,25.7    ,62    ,23.9    ,21.3 – 26.5,,
36,41,New York,"White, 20 to 24 years",992    ,716    ,72.2    ,632    ,63.7    ,85    ,11.8    ,10.3 – 13.3,,
36,42,New York,"White, 25 to 34 years","1,932    ","1,599    ",82.8    ,"1,478    ",76.5    ,121    ,7.6    ,6.8 – 8.4,,
36,43,New York,"White, 35 to 44 years","1,872    ","1,534    ",82.0    ,"1,436    ",76.7    ,98    ,6.4    ,5.6 – 7.2,,
36,44,New York,"White, 45 to 54 years","2,145    ","1,753    ",81.7    ,"1,660    ",77.4    ,93    ,5.3    ,4.6 – 6,,
36,45,New York,"White, 55 to 64 years","1,760    ","1,162    ",66.0    ,"1,096    ",62.3    ,66    ,5.6    ,4.7 – 6.5,,
36,46,New York,"White, 65 years and over","2,057    ",355    ,17.3    ,342    ,16.6    ,13    ,3.8    ,2.5 – 5.1,,
36,47,New York,"Black or African American, 16 to 19 years",237    ,48    ,20.1    ,27    ,11.3    ,21    ,43.7    ,39.8 – 47.6,,
36,48,New York,"Black or African American, 20 to 24 years",256    ,142    ,55.5    ,100    ,39.2    ,42    ,29.2    ,25.4 – 33,,
36,49,New York,"Black or African American, 25 to 34 years",458    ,347    ,75.9    ,290    ,63.3    ,58    ,16.6    ,14.3 – 18.9,,
36,50,New York,"Black or African American, 35 to 44 years",444    ,352    ,79.3    ,312    ,70.3    ,40    ,11.3    ,9.2 – 13.4,,
36,51,New York,"Black or African American, 45 to 54 years",497    ,364    ,73.2    ,331    ,66.5    ,33    ,9.2    ,7.3 – 11.1,,
36,52,New York,"Black or African American, 55 to 64 years",321    ,197    ,61.2    ,183    ,56.8    ,14    ,7.1    ,4.8 – 9.4,,
36,53,New York,"Black or African American, 65 years and over",294    ,43    ,14.6    ,39    ,13.4    ,4    ,8.5    ,3.3 – 13.7,,
36,55,New York,"Asian, 20 to 24 years",87    ,39    ,44.9    ,32    ,37.1    ,7    ,17.5    ,10.5 – 24.5,,
36,56,New York,"Asian, 25 to 34 years",246    ,192    ,77.9    ,179    ,72.7    ,13    ,6.7    ,4.4 – 9,,
36,57,New York,"Asian, 35 to 44 years",235    ,184    ,78.4    ,173    ,73.6    ,11    ,6.1    ,3.9 – 8.3,,
36,58,New York,"Asian, 45 to 54 years",192    ,156    ,81.3    ,150    ,78.1    ,6    ,3.9    ,1.9 – 5.9,,
36,59,New York,"Asian, 55 to 64 years",173    ,114    ,66.1    ,108    ,62.6    ,6    ,5.2    ,2.6 – 7.8,,
36,61,New York,"Hispanic or Latino ethnicity, 16 to 19 years",231    ,59    ,25.4    ,39    ,17.0    ,19    ,33.1    ,26.7 – 39.5,,
36,62,New York,"Hispanic or Latino ethnicity, 20 to 24 years",241    ,162    ,67.1    ,136    ,56.5    ,26    ,15.9    ,12.4 – 19.4,,
36,63,New York,"Hispanic or Latino ethnicity, 25 to 34 years",537    ,419    ,77.9    ,382    ,71.1    ,36    ,8.7    ,7 – 10.4,,
36,64,New York,"Hispanic or Latino ethnicity, 35 to 44 years",449    ,351    ,78.1    ,319    ,71.1    ,32    ,9.0    ,7.1 – 10.9,,
36,65,New York,"Hispanic or Latino ethnicity, 45 to 54 years",411    ,303    ,73.7    ,278    ,67.7    ,25    ,8.2    ,6.2 – 10.2,,
36,66,New York,"Hispanic or Latino ethnicity, 55 to 64 years",272    ,154    ,56.7    ,140    ,51.6    ,14    ,9.0    ,6.1 – 11.9,,
36,67,New York,"Hispanic or Latino ethnicity, 65 years and over",240    ,31    ,12.9    ,29    ,12.2    ,2    ,5.3    ,0.1 – 10.5,,
37,01,North Carolina,Total,"7,129    ","4,574    ",64.2    ,"4,096    ",57.5    ,478    ,10.4    ,9.7 – 11.1,,
37,02,North Carolina,Men,"3,394    ","2,412    ",71.1    ,"2,120    ",62.4    ,292    ,12.1    ,11.1 – 13.1,,
37,03,North Carolina,Women,"3,735    ","2,162    ",57.9    ,"1,977    ",52.9    ,185    ,8.6    ,7.7 – 9.5,,
37,04,North Carolina,White,"5,282    ","3,378    ",64.0    ,"3,066    ",58.1    ,312    ,9.2    ,8.4 – 10,,
37,05,North Carolina,"White, men","2,576    ","1,856    ",72.0    ,"1,661    ",64.5    ,194    ,10.5    ,9.4 – 11.6,,
37,06,North Carolina,"White, women","2,705    ","1,523    ",56.3    ,"1,405    ",51.9    ,118    ,7.7    ,6.7 – 8.7,,
37,07,North Carolina,Black or African American,"1,477    ",956    ,64.7    ,815    ,55.2    ,141    ,14.8    ,13 – 16.6,,
37,08,North Carolina,"Black or African American, men",652    ,435    ,66.8    ,354    ,54.3    ,82    ,18.8    ,17.3 – 20.3,,
37,09,North Carolina,"Black or African American, women",825    ,521    ,63.1    ,461    ,55.8    ,60    ,11.5    ,9.5 – 13.5,,
37,10,North Carolina,Asian,108    ,76    ,69.8    ,68    ,62.7    ,8    ,10.2    ,5.9 – 14.5,,
37,11,North Carolina,"Asian, men",50    ,41    ,82.5    ,37    ,74.4    ,4    ,9.8    ,3.9 – 15.7,,
37,12,North Carolina,"Asian, women",58    ,34    ,59.0    ,31    ,52.6    ,4    ,10.8    ,4.6 – 17,,
37,13,North Carolina,Hispanic or Latino ethnicity,397    ,290    ,73.0    ,251    ,63.0    ,39    ,13.6    ,10.7 – 16.5,,
37,14,North Carolina,"Hispanic or Latino ethnicity, men",207    ,183    ,88.5    ,159    ,76.6    ,25    ,13.5    ,10.1 – 16.9,,
37,15,North Carolina,"Hispanic or Latino ethnicity, women",190    ,107    ,56.0    ,92    ,48.3    ,15    ,13.9    ,9.7 – 18.1,,
37,16,North Carolina,"Married men, spouse present","1,868    ","1,396    ",74.7    ,"1,297    ",69.5    ,98    ,7.0    ,6 – 8,,
37,17,North Carolina,"Married women, spouse present","1,879    ","1,130    ",60.1    ,"1,072    ",57.1    ,57    ,5.1    ,4.1 – 6.1,,
37,18,North Carolina,Women who maintain families,483    ,334    ,69.0    ,289    ,59.9    ,44    ,13.3    ,10.6 – 16,,
37,19,North Carolina,"Total, 16 to 19 years",527    ,190    ,36.0    ,141    ,26.7    ,49    ,25.7    ,21.5 – 29.9,,
37,20,North Carolina,"Total, 20 to 24 years",589    ,439    ,74.5    ,359    ,60.9    ,80    ,18.3    ,15.7 – 20.9,,
37,21,North Carolina,"Total, 25 to 34 years","1,187    ",984    ,82.9    ,865    ,72.9    ,119    ,12.1    ,10.6 – 13.6,,
37,22,North Carolina,"Total, 35 to 44 years","1,278    ","1,066    ",83.4    ,971    ,76.0    ,95    ,8.9    ,7.6 – 10.2,,
37,23,North Carolina,"Total, 45 to 54 years","1,281    ","1,039    ",81.1    ,956    ,74.6    ,83    ,8.0    ,6.7 – 9.3,,
37,24,North Carolina,"Total, 55 to 64 years","1,068    ",672    ,62.9    ,634    ,59.4    ,38    ,5.6    ,4.3 – 6.9,,
37,25,North Carolina,"Total, 65 years and over","1,198    ",185    ,15.4    ,170    ,14.2    ,14    ,7.6    ,4.7 – 10.5,,
37,26,North Carolina,"Men, 16 to 19 years",273    ,106    ,38.9    ,76    ,27.8    ,30    ,28.6    ,23 – 34.2,,
37,27,North Carolina,"Men, 20 to 24 years",309    ,242    ,78.6    ,191    ,61.8    ,52    ,21.4    ,17.8 – 25,,
37,28,North Carolina,"Men, 25 to 34 years",555    ,503    ,90.8    ,434    ,78.2    ,70    ,13.9    ,11.7 – 16.1,,
37,29,North Carolina,"Men, 35 to 44 years",618    ,564    ,91.3    ,507    ,82.0    ,57    ,10.2    ,8.3 – 12.1,,
37,30,North Carolina,"Men, 45 to 54 years",604    ,533    ,88.2    ,486    ,80.4    ,47    ,8.9    ,7.1 – 10.7,,
37,31,North Carolina,"Men, 55 to 64 years",521    ,354    ,68.0    ,327    ,62.8    ,27    ,7.7    ,5.6 – 9.8,,
37,32,North Carolina,"Men, 65 years and over",515    ,109    ,21.1    ,100    ,19.4    ,9    ,8.0    ,4.1 – 11.9,,
37,33,North Carolina,"Women, 16 to 19 years",254    ,84    ,32.8    ,65    ,25.6    ,18    ,21.9    ,15.7 – 28.1,,
37,34,North Carolina,"Women, 20 to 24 years",281    ,197    ,70.1    ,168    ,59.9    ,29    ,14.5    ,10.9 – 18.1,,
37,35,North Carolina,"Women, 25 to 34 years",632    ,480    ,76.0    ,431    ,68.2    ,49    ,10.3    ,8.2 – 12.4,,
37,36,North Carolina,"Women, 35 to 44 years",660    ,502    ,76.0    ,464    ,70.3    ,37    ,7.4    ,5.7 – 9.1,,
37,37,North Carolina,"Women, 45 to 54 years",677    ,506    ,74.7    ,470    ,69.5    ,36    ,7.1    ,5.4 – 8.8,,
37,38,North Carolina,"Women, 55 to 64 years",548    ,318    ,58.1    ,308    ,56.2    ,11    ,3.3    ,1.8 – 4.8,,
37,39,North Carolina,"Women, 65 years and over",683    ,76    ,11.1    ,70    ,10.3    ,5    ,7.1    ,2.7 – 11.5,,
37,40,North Carolina,"White, 16 to 19 years",345    ,142    ,41.0    ,108    ,31.3    ,33    ,23.6    ,18.8 – 28.4,,
37,41,North Carolina,"White, 20 to 24 years",407    ,309    ,76.1    ,264    ,65.0    ,45    ,14.6    ,11.7 – 17.5,,
37,42,North Carolina,"White, 25 to 34 years",843    ,699    ,83.0    ,621    ,73.6    ,79    ,11.2    ,9.4 – 13,,
37,43,North Carolina,"White, 35 to 44 years",930    ,780    ,83.9    ,714    ,76.8    ,66    ,8.5    ,7 – 10,,
37,44,North Carolina,"White, 45 to 54 years",909    ,750    ,82.5    ,701    ,77.2    ,48    ,6.4    ,5.1 – 7.7,,
37,45,North Carolina,"White, 55 to 64 years",833    ,539    ,64.7    ,511    ,61.3    ,29    ,5.3    ,3.8 – 6.8,,
37,46,North Carolina,"White, 65 years and over","1,014    ",158    ,15.6    ,147    ,14.5    ,12    ,7.3    ,4.2 – 10.4,,
37,47,North Carolina,"Black or African American, 16 to 19 years",137    ,36    ,26.6    ,24    ,17.5    ,12    ,34.0    ,( 2 ) – ( 2 ),,
37,48,North Carolina,"Black or African American, 20 to 24 years",157    ,113    ,72.3    ,81    ,51.6    ,32    ,28.5    ,( 2 ) – ( 2 ),,
37,49,North Carolina,"Black or African American, 25 to 34 years",263    ,216    ,82.3    ,181    ,69.0    ,35    ,16.2    ,14.2 – 18.2,,
37,50,North Carolina,"Black or African American, 35 to 44 years",260    ,213    ,82.1    ,191    ,73.7    ,22    ,10.2    ,7.5 – 12.9,,
37,51,North Carolina,"Black or African American, 45 to 54 years",313    ,241    ,76.9    ,211    ,67.6    ,29    ,12.1    ,9.6 – 14.6,,
37,52,North Carolina,"Black or African American, 55 to 64 years",201    ,113    ,56.4    ,105    ,52.2    ,8    ,7.3    ,3.7 – 10.9,,
37,62,North Carolina,"Hispanic or Latino ethnicity, 20 to 24 years",58    ,46    ,80.2    ,41    ,70.0    ,6    ,12.6    ,6.7 – 18.5,,
37,63,North Carolina,"Hispanic or Latino ethnicity, 25 to 34 years",117    ,91    ,77.7    ,79    ,67.9    ,11    ,12.6    ,8.2 – 17,,
37,64,North Carolina,"Hispanic or Latino ethnicity, 35 to 44 years",114    ,95    ,83.4    ,81    ,71.0    ,14    ,14.8    ,10.5 – 19.1,,
37,65,North Carolina,"Hispanic or Latino ethnicity, 45 to 54 years",39    ,31    ,77.7    ,27    ,69.3    ,3    ,10.8    ,3.7 – 17.9,,
38,01,North Dakota,Total,503    ,364    ,72.4    ,349    ,69.4    ,15    ,4.2    ,3.7 – 4.7,,
38,02,North Dakota,Men,250    ,193    ,77.3    ,184    ,73.7    ,9    ,4.7    ,4 – 5.4,,
38,03,North Dakota,Women,253    ,171    ,67.7    ,165    ,65.2    ,6    ,3.7    ,3 – 4.4,,
38,04,North Dakota,White,450    ,335    ,74.4    ,324    ,72.0    ,11    ,3.2    ,2.7 – 3.7,,
38,05,North Dakota,"White, men",221    ,176    ,79.5    ,170    ,76.7    ,6    ,3.6    ,2.9 – 4.3,,
38,06,North Dakota,"White, women",229    ,159    ,69.4    ,154    ,67.4    ,5    ,2.9    ,2.3 – 3.5,,
38,16,North Dakota,"Married men, spouse present",138    ,112    ,80.8    ,109    ,78.6    ,3    ,2.7    ,2 – 3.4,,
38,17,North Dakota,"Married women, spouse present",140    ,100    ,71.7    ,98    ,70.2    ,2    ,2.0    ,1.3 – 2.7,,
38,18,North Dakota,Women who maintain families,26    ,18    ,71.7    ,17    ,65.3    ,2    ,8.9    ,6 – 11.8,,
38,19,North Dakota,"Total, 16 to 19 years",34    ,18    ,51.4    ,15    ,45.1    ,2    ,12.3    ,9.1 – 15.5,,
38,20,North Dakota,"Total, 20 to 24 years",46    ,38    ,82.5    ,36    ,77.2    ,2    ,6.4    ,4.6 – 8.2,,
38,21,North Dakota,"Total, 25 to 34 years",93    ,82    ,87.7    ,78    ,83.7    ,4    ,4.6    ,3.5 – 5.7,,
38,22,North Dakota,"Total, 35 to 44 years",73    ,65    ,89.4    ,63    ,86.8    ,2    ,2.9    ,1.9 – 3.9,,
38,23,North Dakota,"Total, 45 to 54 years",90    ,81    ,89.9    ,79    ,87.1    ,2    ,3.1    ,2.2 – 4,,
38,24,North Dakota,"Total, 55 to 64 years",78    ,60    ,77.1    ,59    ,75.1    ,2    ,2.5    ,1.5 – 3.5,,
38,25,North Dakota,"Total, 65 years and over",88    ,20    ,23.1    ,19    ,21.9    ,1    ,5.5    ,3.2 – 7.8,,
38,26,North Dakota,"Men, 16 to 19 years",18    ,8    ,45.6    ,7    ,38.7    ,1    ,14.9    ,10.1 – 19.7,,
38,27,North Dakota,"Men, 20 to 24 years",24    ,19    ,81.3    ,18    ,74.8    ,2    ,8.1    ,5.3 – 10.9,,
38,28,North Dakota,"Men, 25 to 34 years",48    ,44    ,92.0    ,42    ,88.1    ,2    ,4.3    ,2.9 – 5.7,,
38,29,North Dakota,"Men, 35 to 44 years",37    ,35    ,93.9    ,34    ,91.0    ,1    ,3.2    ,1.8 – 4.6,,
38,30,North Dakota,"Men, 45 to 54 years",46    ,42    ,92.7    ,41    ,89.0    ,2    ,4.0    ,2.6 – 5.4,,
38,31,North Dakota,"Men, 55 to 64 years",38    ,31    ,80.6    ,30    ,78.6    ,1    ,2.5    ,1.2 – 3.8,,
38,32,North Dakota,"Men, 65 years and over",39    ,13    ,34.0    ,12    ,31.9    ,1    ,6.2    ,3.2 – 9.2,,
38,33,North Dakota,"Women, 16 to 19 years",17    ,10    ,57.5    ,9    ,51.7    ,1    ,10.1    ,6 – 14.2,,
38,34,North Dakota,"Women, 20 to 24 years",22    ,19    ,83.7    ,18    ,79.8    ,1    ,4.6    ,2.4 – 6.8,,
38,35,North Dakota,"Women, 25 to 34 years",45    ,38    ,83.2    ,36    ,79.0    ,2    ,5.0    ,3.3 – 6.7,,
38,36,North Dakota,"Women, 35 to 44 years",36    ,30    ,84.7    ,30    ,82.4    ,1    ,2.7    ,1.3 – 4.1,,
38,37,North Dakota,"Women, 45 to 54 years",45    ,39    ,87.0    ,38    ,85.2    ,1    ,2.1    ,1 – 3.2,,
38,38,North Dakota,"Women, 55 to 64 years",40    ,29    ,73.7    ,29    ,71.8    ,1    ,2.5    ,1.1 – 3.9,,
38,40,North Dakota,"White, 16 to 19 years",27    ,16    ,57.7    ,14    ,51.8    ,2    ,10.2    ,7 – 13.4,,
38,41,North Dakota,"White, 20 to 24 years",39    ,34    ,88.7    ,33    ,84.1    ,2    ,5.2    ,3.5 – 6.9,,
38,42,North Dakota,"White, 25 to 34 years",79    ,72    ,91.2    ,70    ,88.7    ,2    ,2.8    ,1.9 – 3.7,,
38,43,North Dakota,"White, 35 to 44 years",64    ,58    ,91.0    ,57    ,89.0    ,1    ,2.2    ,1.3 – 3.1,,
38,44,North Dakota,"White, 45 to 54 years",82    ,75    ,91.6    ,74    ,89.4    ,2    ,2.4    ,1.6 – 3.2,,
38,45,North Dakota,"White, 55 to 64 years",74    ,59    ,79.1    ,57    ,77.5    ,1    ,2.1    ,1.2 – 3,,
38,46,North Dakota,"White, 65 years and over",84    ,20    ,23.7    ,19    ,22.4    ,1    ,5.6    ,3.2 – 8,,
39,01,Ohio,Total,"8,970    ","5,920    ",66.0    ,"5,313    ",59.2    ,608    ,10.3    ,9.7 – 10.9,,
39,02,Ohio,Men,"4,306    ","3,069    ",71.3    ,"2,708    ",62.9    ,361    ,11.8    ,11 – 12.6,,
39,03,Ohio,Women,"4,664    ","2,851    ",61.1    ,"2,605    ",55.8    ,247    ,8.6    ,7.9 – 9.3,,
39,04,Ohio,White,"7,709    ","5,156    ",66.9    ,"4,673    ",60.6    ,484    ,9.4    ,8.8 – 10,,
39,05,Ohio,"White, men","3,733    ","2,706    ",72.5    ,"2,406    ",64.5    ,299    ,11.1    ,10.3 – 11.9,,
39,06,Ohio,"White, women","3,975    ","2,451    ",61.7    ,"2,266    ",57.0    ,184    ,7.5    ,6.8 – 8.2,,
39,07,Ohio,Black or African American,995    ,611    ,61.4    ,506    ,50.8    ,106    ,17.3    ,15.4 – 19.2,,
39,08,Ohio,"Black or African American, men",445    ,280    ,62.9    ,226    ,50.7    ,54    ,19.3    ,16.6 – 22,,
